Year,Quarter,State,District,Count,Amount,Average Transaction
2019,Q4,Tamil Nadu,Krishnagiri,1302647,2599923579.484123,1995.8773017433912
2020,Q1,Tamil Nadu,Chennai,21747309,40923609646.495,1881.7780924754875
2020,Q1,Tamil Nadu,Chengalpattu,8891884,10378205348.593527,1167.1548288971749
2020,Q1,Tamil Nadu,Coimbatore,6238270,11125605562.452183,1783.4440578000283
2020,Q1,Tamil Nadu,Thiruvallur,5190597,8255497494.992451,1590.4716731028147
2020,Q1,Tamil Nadu,Kancheepuram,3618880,5144042351.014135,1421.4459586983087
2020,Q1,Tamil Nadu,Tiruppur,1918620,3829323477.068222,1995.8738452993412
2020,Q1,Tamil Nadu,Salem,1816883,3938965855.2653995,2167.979916849571
2020,Q1,Tamil Nadu,Krishnagiri,1806032,3381602583.567412,1872.3935033085859
2020,Q1,Tamil Nadu,Madurai,1334450,2667507196.7747316,1998.9562717034971
2020,Q1,Tamil Nadu,Vellore,1236004,1793602013.1346076,1451.129618621467
2020,Q2,Tamil Nadu,Chennai,12611208,29147317644.503105,2311.2232899895953
2020,Q2,Tamil Nadu,Coimbatore,4598586,9331489602.732159,2029.2084572805986
2020,Q2,Tamil Nadu,Chengalpattu,3911793,5672393784.752347,1450.075140671387
2020,Q2,Tamil Nadu,Thiruvallur,3872452,6511946063.874299,1681.6079486264257
2020,Q2,Tamil Nadu,Kancheepuram,2203060,3393883768.084098,1540.5317004911794
2020,Q2,Tamil Nadu,Salem,1996687,3860454261.651264,1933.4298573843894
2020,Q2,Tamil Nadu,Krishnagiri,1815882,2926042853.456265,1611.3617809176285
2020,Q2,Tamil Nadu,Tiruppur,1672101,2911511483.8182716,1741.2294375867675
2020,Q2,Tamil Nadu,Madurai,1479517,2674909377.665058,1807.9612317162007
2020,Q2,Tamil Nadu,Tiruchirappalli,1239752,2259353198.2312646,1822.423515534772
2020,Q3,Tamil Nadu,Chennai,17354210,39868873382.45007,2297.360316744471
2020,Q3,Tamil Nadu,Coimbatore,6742559,13861133095.484821,2055.767416419318
2020,Q3,Tamil Nadu,Thiruvallur,5496010,10295422113.34424,1873.2538902484239
2020,Q3,Tamil Nadu,Chengalpattu,5205491,7909757202.294512,1519.5026179652432
2020,Q3,Tamil Nadu,Kancheepuram,3333347,5572087481.284176,1671.6193907457507
2020,Q3,Tamil Nadu,Salem,3016579,6990924402.004694,2317.5008517942656
2020,Q3,Tamil Nadu,Krishnagiri,2701216,4989224721.359926,1847.0291607038928
2020,Q3,Tamil Nadu,Tiruppur,2654998,5542739051.315315,2087.6622322560374
2020,Q3,Tamil Nadu,Madurai,2157858,4867134340.423642,2255.539678896221
2020,Q3,Tamil Nadu,Erode,1662818,3580607368.6476803,2153.33690677373
2020,Q4,Tamil Nadu,Chennai,24172148,46230345977.314285,1912.5460417218314
2020,Q4,Tamil Nadu,Coimbatore,10473572,18723397961.28515,1787.6802643152832
2020,Q4,Tamil Nadu,Thiruvallur,10184454,17303936393.299397,1699.0539103322963
2020,Q4,Tamil Nadu,Chengalpattu,10168033,13669246947.729094,1344.3354233536706
2020,Q4,Tamil Nadu,Kancheepuram,6509711,9795433898.261469,1504.7417463327433
2020,Q4,Tamil Nadu,Krishnagiri,5011992,9044884706.251482,1804.6486718756698
2020,Q4,Tamil Nadu,Salem,4407759,9865912487.837538,2238.3057893676896
2020,Q4,Tamil Nadu,Tiruppur,4364806,8662796446.594257,1984.6922054712759
2020,Q4,Tamil Nadu,Madurai,3222620,7010358411.213523,2175.3599280130834
2020,Q4,Tamil Nadu,Erode,2534766,5126731992.032161,2022.5661824531971
2021,Q1,Tamil Nadu,Chennai,39623781,67401706552.937416,1701.0417696619465
2021,Q1,Tamil Nadu,Coimbatore,13630124,22657497371.80345,1662.31043619291
2021,Q1,Tamil Nadu,Chengalpattu,11689531,15537387199.626888,1329.171136089796
2021,Q1,Tamil Nadu,Thiruvallur,11085004,18895161862.27714,1704.5696927377871
2021,Q1,Tamil Nadu,Kancheepuram,7239244,10815729803.34292,1494.0413395850342
2021,Q1,Tamil Nadu,Salem,5675889,12397067358.312304,2184.1631078959267
2021,Q1,Tamil Nadu,Krishnagiri,5202492,9440763059.482832,1814.6617158628658
2021,Q1,Tamil Nadu,Tiruppur,4975985,9855808601.269077,1980.6749018071955
2021,Q1,Tamil Nadu,Madurai,3516926,7776155489.0908375,2211.065996012096
2021,Q1,Tamil Nadu,Erode,3015359,6105816825.193925,2024.9054342099646
2021,Q2,Tamil Nadu,Chennai,43737916,74499227803.65169,1703.3099565981079
2021,Q2,Tamil Nadu,Coimbatore,13478464,22760967333.98004,1688.6914810159408
2021,Q2,Tamil Nadu,Thiruvallur,10992425,19318347570.29032,1757.4236413066562
2021,Q2,Tamil Nadu,Chengalpattu,10075805,14457269251.206604,1434.850044359394
2021,Q2,Tamil Nadu,Kancheepuram,6712965,10372666957.168972,1545.1692295683013
2021,Q2,Tamil Nadu,Salem,6557056,13210082950.603289,2014.6362865595916
2021,Q2,Tamil Nadu,Krishnagiri,5709389,10202810394.134584,1787.0231637981901
2021,Q2,Tamil Nadu,Tiruppur,5150795,9379303653.11161,1820.9429133001042
2021,Q2,Tamil Nadu,Madurai,3953976,8300059490.344873,2099.1678984255022
2021,Q2,Tamil Nadu,Erode,3273510,6223483781.161043,1901.165348864382
2021,Q3,Tamil Nadu,Chennai,60971210,100463999673.28705,1647.7284881386977
2021,Q3,Tamil Nadu,Coimbatore,20245762,33773953433.75327,1668.198679494171
2021,Q3,Tamil Nadu,Thiruvallur,15395149,26049988524.55871,1692.0907049719822
2021,Q3,Tamil Nadu,Chengalpattu,14140388,19685011908.637135,1392.1125720621765
2021,Q3,Tamil Nadu,Kancheepuram,9646258,14550143056.676134,1508.3717496127654
2021,Q3,Tamil Nadu,Salem,8972048,18517560410.07822,2063.9167790986207
2021,Q3,Tamil Nadu,Tiruppur,8398025,15282996499.831757,1819.8322224370322
2021,Q3,Tamil Nadu,Krishnagiri,8122339,14578072272.708693,1794.8120944851837
2021,Q3,Tamil Nadu,Madurai,5142737,11208939183.589071,2179.566869468353
2021,Q3,Tamil Nadu,Erode,4668549,9015063256.621798,1931.0203784134637
2021,Q4,Tamil Nadu,Chennai,76229690,118203166308.69281,1550.6184835422105
2021,Q4,Tamil Nadu,Coimbatore,27081380,43635817078.197556,1611.2848414001633
2021,Q4,Tamil Nadu,Thiruvallur,19146359,31072880036.32846,1622.9132670252584
2021,Q4,Tamil Nadu,Chengalpattu,17730987,23840432091.355568,1344.563170192137
2021,Q4,Tamil Nadu,Salem,11783515,22754882844.827263,1931.077683087539
2021,Q4,Tamil Nadu,Kancheepuram,11777894,17286201190.039677,1467.681844482526
2021,Q4,Tamil Nadu,Tiruppur,11167439,18701118258.10759,1674.611185080804
2021,Q4,Tamil Nadu,Krishnagiri,10363352,18220873236.79904,1758.2026777435565
2021,Q4,Tamil Nadu,Madurai,6309318,13464800515.296556,2134.113467619885
2021,Q4,Tamil Nadu,Erode,6109637,11279232350.572424,1846.137888482151
2022,Q1,Tamil Nadu,Chennai,87458453,135444152912.82495,1548.6685193576996
2022,Q1,Tamil Nadu,Coimbatore,30679187,51963955887.092926,1693.785297735984
2022,Q1,Tamil Nadu,Thiruvallur,21243322,35412374869.40968,1666.9885656023894
2022,Q1,Tamil Nadu,Chengalpattu,19802491,27209616572.77708,1374.050192613499
2022,Q1,Tamil Nadu,Salem,13278693,26325325605.86054,1982.5238527512113
2022,Q1,Tamil Nadu,Kancheepuram,13219354,19642924522.879723,1485.9216662841256
2022,Q1,Tamil Nadu,Tiruppur,12755181,20994558968.024055,1645.9632339222826
2022,Q1,Tamil Nadu,Krishnagiri,11729353,20650466208.670746,1760.58016232189
2022,Q1,Tamil Nadu,Madurai,7084562,15309320989.586182,2160.941070116428
2022,Q1,Tamil Nadu,Erode,6860000,12788323701.47359,1864.1871284946926
2022,Q2,Tamil Nadu,Chennai,105344784,154665269695.64178,1468.1815636514266
2022,Q2,Tamil Nadu,Coimbatore,36695888,59260276493.124756,1614.9023698002554
2022,Q2,Tamil Nadu,Thiruvallur,25490825,40588215771.8699,1592.267640292925
2022,Q2,Tamil Nadu,Chengalpattu,25456618,33118244166.512466,1300.9679513010121
2022,Q2,Tamil Nadu,Salem,16106627,30338068694.55334,1883.5767845467174
2022,Q2,Tamil Nadu,Kancheepuram,15868496,22731542491.811836,1432.49508282397
2022,Q2,Tamil Nadu,Tiruppur,15482000,23838727353.10485,1539.7705304937897
2022,Q2,Tamil Nadu,Krishnagiri,13942838,24721054679.65894,1773.0288969619342
2022,Q2,Tamil Nadu,Madurai,8320838,17264493941.688946,2074.850386666457
2022,Q2,Tamil Nadu,Erode,8037374,14313011584.19171,1780.8069630941286
2022,Q3,Tamil Nadu,Chengalpattu,78987490,106079722725.66629,1342.9939693699127
2022,Q3,Tamil Nadu,Coimbatore,43610373,63815834929.8924,1463.317796660267
2022,Q3,Tamil Nadu,Chennai,42908667,65344650467.52282,1522.8776616976431
2022,Q3,Tamil Nadu,Salem,31403065,50435972371.68587,1606.0843860841567
2022,Q3,Tamil Nadu,Thiruvallur,25690184,40124901027.15739,1561.8767474439803
2022,Q3,Tamil Nadu,Madurai,18854500,34963057317.53805,1854.361415976984
2022,Q3,Tamil Nadu,Tiruppur,17847117,25599159008.871284,1434.3582220518465
2022,Q3,Tamil Nadu,Kancheepuram,16476680,22598905113.9707,1371.569097292094
2022,Q3,Tamil Nadu,Krishnagiri,14932340,25680854032.527496,1719.8144451926153
2022,Q3,Tamil Nadu,Erode,9576460,15897874506.90147,1660.099296285002
2022,Q4,Tamil Nadu,Chengalpattu,109159290,143850411731.03558,1317.8027424970937
2022,Q4,Tamil Nadu,Coimbatore,40259816,56926594389.6588,1413.9804908611306
2022,Q4,Tamil Nadu,Chennai,36087169,52708969517.53118,1460.6013987279296
2022,Q4,Tamil Nadu,Salem,33193962,52189264730.86203,1572.2517465936132
2022,Q4,Tamil Nadu,Thiruvallur,27335584,41018657465.028946,1500.5590319573544
2022,Q4,Tamil Nadu,Madurai,21930141,39075713283.65903,1781.8268146866465
2022,Q4,Tamil Nadu,Tiruppur,20078625,27993817372.884705,1394.2098810493599
2022,Q4,Tamil Nadu,Kancheepuram,17540782,22979273761.17815,1310.0484209414467
2022,Q4,Tamil Nadu,Krishnagiri,16419186,27528800881.08297,1676.623973994994
2022,Q4,Tamil Nadu,Tiruchirappalli,10348183,18674871633.798847,1804.6522402820715
2023,Q1,Tamil Nadu,Chennai,54082635,74022904169.0,1368.7000304071723
2023,Q1,Tamil Nadu,Chengalpattu,47785112,56466433731.0,1181.6741944855125
2023,Q1,Tamil Nadu,Thiruvallur,44534386,63977916519.0,1436.5959040953207
2023,Q1,Tamil Nadu,Coimbatore,39368101,51615824209.0,1311.1077978843837
2023,Q1,Tamil Nadu,Kancheepuram,28434059,35659195700.0,1254.1014879374063
2023,Q1,Tamil Nadu,Krishnagiri,27060721,42985634120.0,1588.4881308225306
2023,Q1,Tamil Nadu,Tiruppur,23102273,31612220617.0,1368.3597547739134
2023,Q1,Tamil Nadu,Salem,19000542,35440342871.0,1865.2279956540187
2023,Q1,Tamil Nadu,Madurai,12890979,24763626170.0,1921.004306189623
2023,Q1,Tamil Nadu,Dharmapuri,11334419,21758757618.0,1919.7064814702896
2023,Q2,Tamil Nadu,Chennai,58067196,79752773295.0,1373.4565949249557
2023,Q2,Tamil Nadu,Chengalpattu,51706890,61412309875.0,1187.7007082615103
2023,Q2,Tamil Nadu,Thiruvallur,48176846,68546759350.0,1422.815419465193
2023,Q2,Tamil Nadu,Coimbatore,41794917,55641017773.0,1331.2867153917305
2023,Q2,Tamil Nadu,Kancheepuram,30960455,38377770025.0,1239.5738378198898
2023,Q2,Tamil Nadu,Krishnagiri,30480238,48954116395.0,1606.0936399184284
2023,Q2,Tamil Nadu,Tiruppur,25315335,34462188247.0,1361.3166978434217
2023,Q2,Tamil Nadu,Salem,20677006,38483559669.0,1861.1765972791225
2023,Q2,Tamil Nadu,Madurai,13702781,26681647309.0,1947.1702356623812
2023,Q2,Tamil Nadu,Dharmapuri,12289754,23737079024.0,1931.4527389238222
2023,Q3,Tamil Nadu,Chennai,64423156,85198861679.0,1322.4881699213865
2023,Q3,Tamil Nadu,Chengalpattu,57523688,66789071996.0,1161.0707574243154
2023,Q3,Tamil Nadu,Thiruvallur,54066131,73751421782.0,1364.0965317455396
2023,Q3,Tamil Nadu,Coimbatore,46819743,60549050278.0,1293.237561726898
2023,Q3,Tamil Nadu,Kancheepuram,34927894,41722664352.0,1194.5370754961637
2023,Q3,Tamil Nadu,Krishnagiri,34486164,52478701123.0,1521.7320523964336
2023,Q3,Tamil Nadu,Tiruppur,30246050,38263190944.0,1265.0640643654294
2023,Q3,Tamil Nadu,Salem,22733379,40740984216.0,1792.121805385816
2023,Q3,Tamil Nadu,Madurai,15229079,28300320002.0,1858.3080435789977
2023,Q3,Tamil Nadu,Dharmapuri,13381494,25115860184.0,1876.9100209587957
2023,Q4,Tamil Nadu,Chennai,63203856,84462859933.0,1336.356122528347
2023,Q4,Tamil Nadu,Chengalpattu,56593183,66002471552.0,1166.2618720703517
2023,Q4,Tamil Nadu,Thiruvallur,55046227,74196249957.0,1347.889837336172
2023,Q4,Tamil Nadu,Coimbatore,49610094,62771942615.0,1265.305859226955
2023,Q4,Tamil Nadu,Krishnagiri,38716127,58128403055.0,1501.4002577013966
2023,Q4,Tamil Nadu,Kancheepuram,35825274,42324947809.0,1181.4270508859192
2023,Q4,Tamil Nadu,Tiruppur,33312329,40204687126.0,1206.9011183817258
2023,Q4,Tamil Nadu,Salem,25568703,44455006086.0,1738.649241848521
2023,Q4,Tamil Nadu,Madurai,16710432,30065725377.0,1799.2189176796865
2023,Q4,Tamil Nadu,Dharmapuri,15564980,28313365775.0,1819.0428625671218
2018,Q1,Telangana,Hyderabad,2545507,4287223789.76588,1684.2317816316672
2018,Q1,Telangana,Rangareddy,1459174,2677304926.137567,1834.8085465733127
2018,Q1,Telangana,Medchal Malkajgiri,1131530,1912837340.5006719,1690.4875173443672
2018,Q1,Telangana,Warangal Urban,349165,421074106.9897361,1205.9459195215331
2018,Q1,Telangana,Sangareddy,291510,399236233.1575477,1369.5455838823632
2018,Q1,Telangana,Karimnagar,224324,271526470.0733862,1210.4209539477995
2018,Q1,Telangana,Nalgonda,204137,267825160.50370258,1311.9873443016336
2018,Q1,Telangana,Khammam,183964,245857422.18747443,1336.4431203250333
2018,Q1,Telangana,Peddapalle,169274,199610181.17809594,1179.213471520115
2018,Q1,Telangana,Siddipet,144429,197965017.999628,1370.6736043289645
2018,Q2,Telangana,Hyderabad,3156805,6628159910.681627,2099.6418564598152
2018,Q2,Telangana,Rangareddy,1939856,4360690897.522385,2247.9456709788687
2018,Q2,Telangana,Medchal Malkajgiri,1459884,3122661501.184857,2138.979193678989
2018,Q2,Telangana,Warangal Urban,385360,729207663.2999268,1892.2764773197187
2018,Q2,Telangana,Sangareddy,370126,717109835.7001467,1937.474902330954
2018,Q2,Telangana,Karimnagar,253264,526580356.2041131,2079.17570678862
2018,Q2,Telangana,Nalgonda,246677,552006649.1379006,2237.771049339422
2018,Q2,Telangana,Khammam,239474,532458838.37570375,2223.451557896489
2018,Q2,Telangana,Peddapalle,214900,413454435.3323817,1923.938740495029
2018,Q2,Telangana,Bhadradri Kothagudem,189793,504562629.3259425,2658.4891398836758
2018,Q3,Telangana,Hyderabad,5786941,9503554478.108147,1642.2414671426832
2018,Q3,Telangana,Rangareddy,3664948,6264254849.276553,1709.234305446231
2018,Q3,Telangana,Medchal Malkajgiri,2684484,4630531106.973803,1724.9240848423021
2018,Q3,Telangana,Warangal Urban,952314,1158736730.452106,1216.7591051398026
2018,Q3,Telangana,Nirmal,594160,443226269.8771687,745.9712364971872
2018,Q3,Telangana,Karimnagar,567417,773038295.5637382,1362.381274377994
2018,Q3,Telangana,Sangareddy,545979,1010420934.8381689,1850.6589719351273
2018,Q3,Telangana,Nalgonda,336447,645159574.9435833,1917.5667339687477
2018,Q3,Telangana,Peddapalle,334825,548785775.8472054,1639.0227009548432
2018,Q3,Telangana,Khammam,299774,611486713.5820062,2039.825713977884
2018,Q4,Telangana,Hyderabad,9360515,14727846731.548256,1573.4013279769601
2018,Q4,Telangana,Rangareddy,5803319,9396311751.227482,1619.1272186187734
2018,Q4,Telangana,Medchal Malkajgiri,4598129,7288821271.332445,1585.1711144538235
2018,Q4,Telangana,Warangal Urban,917418,1553820916.0367613,1693.6891537301005
2018,Q4,Telangana,Sangareddy,868099,1617023609.7333188,1862.7179731036654
2018,Q4,Telangana,Karimnagar,597642,1058366451.9186106,1770.903738222231
2018,Q4,Telangana,Nalgonda,520637,1111613192.9887385,2135.102178655644
2018,Q4,Telangana,Khammam,462678,958128373.8025742,2070.831925880578
2018,Q4,Telangana,Siddipet,414378,824913162.382491,1990.7262508687502
2018,Q4,Telangana,Peddapalle,390467,777939864.6081892,1992.3319118086529
2019,Q1,Telangana,Hyderabad,24838664,34892156029.40753,1404.7517221299636
2019,Q1,Telangana,Rangareddy,12952050,17677048557.632526,1364.8070041138296
2019,Q1,Telangana,Medchal Malkajgiri,10127087,13392043971.075241,1322.3984321528235
2019,Q1,Telangana,Warangal Urban,1953906,2836690647.8977265,1451.8050755244758
2019,Q1,Telangana,Sangareddy,1782207,2801488635.44757,1571.9210144767526
2019,Q1,Telangana,Karimnagar,1088155,1693944274.3067384,1556.712301378699
2019,Q1,Telangana,Nalgonda,995740,1769178906.7148075,1776.7478525667418
2019,Q1,Telangana,Khammam,854495,1481079756.3855424,1733.280775645899
2019,Q1,Telangana,Siddipet,841516,1380114923.8328254,1640.034085903091
2019,Q1,Telangana,Nizamabad,705541,1347187035.3619022,1909.4383393196174
2019,Q2,Telangana,Hyderabad,43511186,73949377453.0185,1699.5486506163838
2019,Q2,Telangana,Rangareddy,16348519,25359412038.382965,1551.1748824699634
2019,Q2,Telangana,Medchal Malkajgiri,11891107,17462610963.470375,1468.5437582447432
2019,Q2,Telangana,Warangal Urban,2185190,3832142348.1167383,1753.6883969433954
2019,Q2,Telangana,Sangareddy,1920044,3684548498.9737563,1918.9916996557142
2019,Q2,Telangana,Karimnagar,1090639,2218679006.703639,2034.2927464574796
2019,Q2,Telangana,Nalgonda,982589,2323581176.516111,2364.7539067871826
2019,Q2,Telangana,Khammam,926878,2063514016.2549326,2226.3059607142823
2019,Q2,Telangana,Siddipet,821209,1837834819.208163,2237.962344796712
2019,Q2,Telangana,Nizamabad,782289,1812827883.3205523,2317.337816741067
2019,Q3,Telangana,Hyderabad,55159072,96365182751.25804,1747.0414069195733
2019,Q3,Telangana,Rangareddy,23655175,33663962263.155968,1423.1119517465404
2019,Q3,Telangana,Medchal Malkajgiri,17492750,23256556346.306458,1329.4968684916012
2019,Q3,Telangana,Warangal Urban,3280635,5206094337.716869,1586.916660255368
2019,Q3,Telangana,Sangareddy,2699670,4722370404.586679,1749.23987175717
2019,Q3,Telangana,Karimnagar,1604219,2911171015.4164953,1814.6967561264985
2019,Q3,Telangana,Khammam,1352931,2602393109.2431,1923.5224185439613
2019,Q3,Telangana,Nalgonda,1306394,2779870436.4339104,2127.8959000377454
2019,Q3,Telangana,Nizamabad,1143733,2214953316.84891,1936.5999904251341
2019,Q3,Telangana,Siddipet,1075629,2226176148.8370996,2069.6505475745817
2019,Q4,Telangana,Hyderabad,72987282,130230415629.30252,1784.2891536816308
2019,Q4,Telangana,Rangareddy,31237803,44757331443.568375,1432.7938313577422
2019,Q4,Telangana,Medchal Malkajgiri,22999944,31417907129.793076,1365.9992880762263
2019,Q4,Telangana,Warangal Urban,4698981,7877138784.222425,1676.350422404863
2019,Q4,Telangana,Sangareddy,3687957,6643761917.41535,1801.474886343672
2019,Q4,Telangana,Karimnagar,2289360,4404111000.947508,1923.7302132244417
2019,Q4,Telangana,Nalgonda,1934313,4432868129.214613,2291.7015649559366
2019,Q4,Telangana,Khammam,1917973,3902061676.7459927,2034.4716410220544
2019,Q4,Telangana,Nizamabad,1638281,3627249339.2387323,2214.058112887064
2019,Q4,Telangana,Siddipet,1508776,3271349293.2839117,2168.2140312968336
2020,Q1,Telangana,Hyderabad,94177232,183207208610.81787,1945.3450130156498
2020,Q1,Telangana,Rangareddy,31802492,45881228273.95146,1442.692864255778
2020,Q1,Telangana,Medchal Malkajgiri,25458101,37404467180.931694,1469.2559818555083
2020,Q1,Telangana,Warangal Urban,6200767,12008422912.496418,1936.602828730126
2020,Q1,Telangana,Sangareddy,4610027,8691296108.435516,1885.3026475626968
2020,Q1,Telangana,Karimnagar,3037633,6437076498.978258,2119.109352241781
2020,Q1,Telangana,Nalgonda,2636023,6345459438.726551,2407.2094358533864
2020,Q1,Telangana,Khammam,2537352,5525879243.728758,2177.8134227055443
2020,Q1,Telangana,Nizamabad,2202642,4951415940.342635,2247.944032821782
2020,Q1,Telangana,Siddipet,1912271,4387174573.133842,2294.2221960871875
2020,Q2,Telangana,Hyderabad,56374644,130820061488.30273,2320.5478954031664
2020,Q2,Telangana,Rangareddy,18068048,31273545586.261536,1730.8757197380446
2020,Q2,Telangana,Medchal Malkajgiri,17860704,29732057894.607735,1664.6632682904176
2020,Q2,Telangana,Warangal Urban,6239185,13617334891.581213,2182.5502676361116
2020,Q2,Telangana,Sangareddy,4807036,8780427655.861984,1826.578302276493
2020,Q2,Telangana,Nalgonda,3786127,8540610042.867538,2255.7642791347303
2020,Q2,Telangana,Khammam,3329665,7845967966.504283,2356.3835900921813
2020,Q2,Telangana,Karimnagar,3030914,6621194087.94509,2184.5535993251838
2020,Q2,Telangana,Nizamabad,2750473,6638415628.443302,2413.5541881135723
2020,Q2,Telangana,Siddipet,2417054,5240899389.901978,2168.3004971763053
2020,Q3,Telangana,Hyderabad,99285803,228448742377.47607,2300.9205291664516
2020,Q3,Telangana,Rangareddy,29573243,51787722036.044556,1751.168177127025
2020,Q3,Telangana,Medchal Malkajgiri,28698311,48831695001.78223,1701.5529242045718
2020,Q3,Telangana,Warangal Urban,7847624,17470830635.334423,2226.257353223654
2020,Q3,Telangana,Sangareddy,6800085,12980683896.976254,1908.9002412434922
2020,Q3,Telangana,Nalgonda,5228596,12019426389.403297,2298.7865938395885
2020,Q3,Telangana,Khammam,4612672,10624076063.27388,2303.2368361058147
2020,Q3,Telangana,Karimnagar,4242409,9665080706.228874,2278.205780307574
2020,Q3,Telangana,Nizamabad,3738711,8812060816.702126,2356.978332024627
2020,Q3,Telangana,Bhadradri Kothagudem,3196550,7671316620.377354,2399.873807816976
2020,Q4,Telangana,Hyderabad,117008707,243045184188.28204,2077.154687200176
2020,Q4,Telangana,Rangareddy,53405219,89256130453.08658,1671.2997741491629
2020,Q4,Telangana,Medchal Malkajgiri,49900746,81801106073.41168,1639.2762158988903
2020,Q4,Telangana,Warangal Urban,11918795,25712185991.211586,2157.2806639607097
2020,Q4,Telangana,Sangareddy,11444304,22088541539.150494,1930.090422200467
2020,Q4,Telangana,Nalgonda,7966177,19282405659.535854,2420.5344244216335
2020,Q4,Telangana,Khammam,7035947,16464448770.047258,2340.0472985437864
2020,Q4,Telangana,Karimnagar,6853847,15369367186.01585,2242.44386926289
